Date,Open,High,Low,Close,Adj Close,Volume
2019-06-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-07-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-08-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-09-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-10-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-11-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2019-12-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2020-01-01,74.250000,74.250000,74.250000,74.250000,74.250000,0
2020-02-01,74.250000,160.000000,74.250000,141.559998,141.559998,3196070
2020-03-01,141.800003,154.000000,120.660004,144.619995,144.619995,28124130
2020-04-01,141.990005,177.339996,138.320007,170.500000,170.500000,11892440
2020-05-01,170.500000,184.490005,167.220001,175.649994,175.649994,9425740
2020-06-01,175.009995,182.330002,163.639999,181.720001,181.720001,9731740
2020-07-01,180.300003,189.550003,177.990005,183.679993,183.679993,7553690
2020-08-01,185.990005,211.860001,185.919998,207.149994,207.149994,7358670
2020-09-01,204.880005,207.699997,188.699997,203.979996,203.979996,7256767
2020-10-01,206.000000,213.949997,200.770004,202.600006,202.600006,4812510
2020-11-01,202.600006,213.490005,202.600006,210.000000,210.000000,5241230
2020-12-01,210.000000,214.289993,198.699997,210.039993,210.039993,7171411
2021-01-01,210.039993,228.389999,208.000000,220.000000,220.000000,6163479
2021-02-01,220.380005,230.800003,220.380005,228.190002,228.190002,1980446
2021-03-01,235.960007,248.789993,236.419998,245.470001,245.470001,1845285
2021-04-01,247.550003,257.559998,244.199997,248.960007,248.960007,4509671
2021-05-01,null,null,null,null,null,null
2021-06-01,null,null,null,null,null,null
2021-07-01,null,null,null,null,null,null
2021-08-01,null,null,null,null,null,null
2021-09-01,null,null,null,null,null,null
2021-10-01,null,null,null,null,null,null
2021-11-01,null,null,null,null,null,null
2021-12-01,null,null,null,null,null,null
